"id","age","gender","race","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
916023,2,0,1,2,2,2,"0.4211679240729149","1.0",1,"0.0","1.0",10238,"14000.0",0,2,0,1,"0.0"
719837,2,0,1,1,0,1,"0.2204538818988185","1.0",0,"0.0","1.0",32765,"13000.0",0,2,0,1,"0.0"
23290,3,0,0,3,3,3,"0.5834885559070871","0.0",0,"1.0","1.0",32765,"6000.0",0,10,1,0,"0.0"
244,3,0,1,3,2,3,"0.6882907952522875","0.0",0,"1.0","1.0",32765,"13000.0",0,2,0,2,"0.0"
953565,2,1,1,0,3,3,"0.6989439112198247","0.0",1,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
502316,3,1,1,0,2,3,"0.6798410052926959","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
322456,2,0,1,2,2,3,"","1.0",1,"1.0","1.0",10238,"11000.0",0,2,0,1,"0.0"
47765,2,0,1,2,3,3,"0.5778229934730744","1.0",0,"1.0","1.0",10238,"16000.0",1,0,1,1,"0.0"
81259,0,0,1,0,2,0,"0.2330229015651575","0.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"1.0"
727756,3,0,1,3,2,3,"0.698753939728787","1.0",0,"0.0","1.0",10238,"15000.0",0,2,0,2,"0.0"
230667,3,1,1,1,3,3,"0.7540484921180959","1.0",0,"1.0","1.0",32765,"9000.0",0,5,2,2,"1.0"
622522,0,1,1,0,3,3,"0.6132586436138389","1.0",0,"1.0","0.0",10238,"11000.0",0,0,0,0,"1.0"
984445,2,1,1,2,0,2,"0.4256611086148646","1.0",0,"1.0","1.0",92101,"",0,1,1,0,"0.0"
367434,2,0,1,0,3,3,"0.5576522767500824","1.0",0,"1.0","1.0",10238,"10000.0",0,0,0,0,"1.0"
71781,0,1,1,0,3,2,"0.4350460544954154","1.0",1,"0.0","1.0",32765,"10000.0",0,0,0,0,"0.0"
294545,2,0,1,1,3,3,"0.6505476285271355","1.0",0,"1.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
829301,2,1,1,2,2,3,"0.6129652656266467","1.0",1,"1.0","0.0",32765,"14000.0",0,6,3,0,"0.0"
241827,3,1,1,2,3,3,"","1.0",1,"0.0","0.0",32765,"14000.0",0,4,0,1,"1.0"
164581,1,0,1,1,3,2,"0.5850037499686401","0.0",0,"0.0","1.0",10238,"11000.0",0,0,0,2,"1.0"
266689,1,1,1,0,2,1,"0.3765336761885949","0.0",0,"1.0","1.0",10238,"7000.0",0,0,0,0,"1.0"
314491,1,0,1,1,2,2,"0.6108047334413801","1.0",0,"1.0","1.0",10238,"10000.0",0,0,0,2,"0.0"
264561,0,0,1,0,3,2,"0.5339317245009936","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
375365,0,1,1,0,0,0,"0.2703606882102237","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
607639,1,1,1,0,3,3,"0.5509116169719427","1.0",1,"1.0","1.0",10238,"10000.0",0,0,0,0,"0.0"
331100,2,0,1,2,3,3,"0.5895865051589461","1.0",1,"0.0","1.0",10238,"14000.0",0,1,0,1,"0.0"
30599,2,1,1,1,3,3,"0.5589151573032936","0.0",1,"1.0","1.0",10238,"12000.0",0,5,0,2,"0.0"
957199,2,1,0,2,2,1,"0.5268632055766924","1.0",1,"1.0","1.0",10238,"9000.0",1,4,0,3,"0.0"
73810,2,1,0,2,2,3,"0.5215891002294921","1.0",0,"1.0","0.0",10238,"7000.0",0,4,2,6,"0.0"
217333,0,1,1,0,3,1,"0.5321012540018394","1.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"1.0"
377949,3,1,1,3,3,3,"0.6517089322911077","1.0",1,"1.0","1.0",32765,"2000.0",0,12,0,1,"0.0"
465150,3,1,1,3,3,2,"0.561353084181797","1.0",0,"1.0","1.0",10238,"6000.0",0,8,0,9,"0.0"
465998,1,0,1,1,2,2,"0.5398349390130314","1.0",0,"1.0","1.0",10238,"9000.0",0,1,0,0,"0.0"
866608,0,1,1,0,2,0,"0.1921586821692091","1.0",1,"0.0","0.0",32765,"15000.0",0,0,0,0,"0.0"
65518,0,0,1,0,2,0,"","1.0",0,"0.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
342272,1,1,0,1,3,2,"0.6759149303534359","1.0",1,"0.0","1.0",32765,"9000.0",1,3,1,1,"0.0"
647035,1,0,1,1,2,2,"","1.0",0,"1.0","1.0",10238,"9000.0",0,1,1,2,"0.0"
961078,1,0,1,1,3,3,"0.6341680695053508","1.0",0,"1.0","0.0",10238,"8000.0",0,0,0,1,"0.0"
918977,1,1,1,0,3,1,"0.3324202407398227","1.0",0,"1.0","1.0",32765,"6000.0",0,0,0,0,"1.0"
66436,2,0,1,2,0,2,"0.6969278624817129","1.0",0,"1.0","1.0",10238,"8000.0",0,2,0,1,"0.0"
998817,1,0,0,1,3,2,"0.5124333302576248","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,1,"0.0"
991767,3,1,1,3,2,3,"0.5077832022402061","1.0",1,"1.0","1.0",32765,"9000.0",0,8,3,2,"0.0"
718329,2,0,1,0,3,3,"0.6106779866259634","1.0",1,"1.0","0.0",10238,"10000.0",0,0,0,0,"0.0"
35676,2,0,1,2,2,2,"0.4681862803875717","0.0",0,"1.0","1.0",32765,"10000.0",0,2,0,0,"0.0"
149822,2,1,1,2,3,3,"0.5368074511707565","1.0",0,"1.0","1.0",32765,"10000.0",0,5,2,6,"0.0"
154730,0,1,1,0,2,1,"0.5225798430981168","0.0",0,"0.0","1.0",10238,"15000.0",0,0,0,0,"1.0"
138404,3,1,1,3,2,2,"","1.0",0,"0.0","1.0",10238,"14000.0",0,3,0,3,"0.0"
39769,3,0,1,3,3,3,"0.7063009021300406","1.0",0,"0.0","1.0",32765,"13000.0",0,3,0,0,"0.0"
353313,1,0,1,0,3,3,"","1.0",0,"1.0","1.0",32765,"",0,0,0,0,"0.0"
384750,1,0,1,1,0,0,"0.2519206257754629","1.0",0,"0.0","0.0",10238,"16000.0",0,1,0,1,"1.0"
702990,3,1,1,0,3,3,"0.6287896754571439","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
37612,0,0,1,0,2,2,"","1.0",1,"1.0","1.0",32765,"13000.0",0,0,0,0,"1.0"
460039,0,1,1,0,0,0,"0.3474697376210051","1.0",0,"1.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
967818,3,1,1,2,3,3,"0.6443626164167329","1.0",0,"0.0","1.0",10238,"15000.0",0,2,0,2,"0.0"
747358,2,1,0,1,3,3,"0.5918523820851359","1.0",1,"1.0","0.0",10238,"13000.0",0,0,0,2,"0.0"
893038,2,0,1,0,2,3,"0.5999650374288553","1.0",1,"0.0","0.0",10238,"14000.0",0,0,0,0,"0.0"
191998,1,1,0,1,2,2,"","1.0",0,"0.0","1.0",10238,"",0,2,0,2,"0.0"
187211,3,0,1,3,2,1,"0.5754871515595443","1.0",0,"0.0","1.0",10238,"15000.0",0,1,0,0,"0.0"
721133,0,1,1,0,2,0,"0.2702954388026858","0.0",0,"0.0","1.0",32765,"7000.0",0,0,0,0,"1.0"
233586,2,1,1,2,2,0,"0.227390576405316","1.0",0,"1.0","1.0",92101,"7000.0",0,1,0,1,"0.0"
721087,2,0,1,1,2,2,"0.5459357710295333","1.0",0,"0.0","1.0",10238,"11000.0",0,0,0,0,"0.0"
8464,3,1,1,1,3,3,"","1.0",1,"1.0","1.0",10238,"",0,3,0,2,"0.0"
881654,0,0,1,0,3,0,"0.3934557420190439","1.0",0,"0.0","0.0",32765,"16000.0",0,0,0,0,"0.0"
118275,0,0,1,0,2,0,"0.2929493276037433","0.0",0,"0.0","1.0",32765,"10000.0",0,0,0,0,"1.0"
45171,2,0,0,1,3,3,"0.5861167283031539","0.0",0,"0.0","1.0",92101,"10000.0",0,1,0,0,"0.0"
777163,2,0,1,0,2,3,"0.5890667801274297","1.0",0,"1.0","1.0",32765,"11000.0",0,0,0,0,"0.0"
192271,2,0,1,2,0,2,"0.5310233106225158","1.0",0,"1.0","1.0",10238,"12000.0",0,0,3,2,"0.0"
651533,2,0,1,2,0,1,"0.462958707196909","1.0",0,"1.0","1.0",21217,"13000.0",0,3,0,1,"1.0"
173148,1,0,1,1,3,2,"0.5833923407107925","0.0",0,"0.0","0.0",10238,"15000.0",0,0,2,1,"0.0"
699342,3,1,1,0,3,3,"0.5187922007587116","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"0.0"
475662,2,0,1,1,3,3,"0.6000842789359292","0.0",0,"1.0","1.0",10238,"13000.0",1,1,0,1,"0.0"
961235,1,0,1,1,3,2,"0.582925835203462","1.0",0,"0.0","0.0",10238,"12000.0",1,0,0,1,"0.0"
255743,3,1,1,3,2,2,"","1.0",1,"0.0","1.0",10238,"11000.0",0,4,1,8,"0.0"
265584,2,0,1,2,2,3,"0.623114483961224","0.0",0,"1.0","1.0",10238,"10000.0",0,1,0,0,"0.0"
855349,1,1,1,1,2,2,"0.7534458230449081","1.0",0,"0.0","0.0",32765,"12000.0",0,4,0,1,"0.0"
901924,1,0,0,1,3,3,"","1.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"0.0"
769911,1,1,1,1,2,1,"0.3110188615272209","0.0",0,"1.0","1.0",10238,"10000.0",0,1,0,1,"0.0"
757194,2,0,0,0,3,3,"0.5172018166072347","1.0",1,"1.0","1.0",32765,"6000.0",0,0,0,0,"0.0"
883171,1,0,0,0,2,0,"0.4351756628940996","1.0",0,"0.0","0.0",10238,"15000.0",1,0,0,0,"1.0"
762763,3,0,1,0,2,3,"0.8191348424366404","1.0",0,"1.0","1.0",92101,"11000.0",0,0,0,0,"0.0"
10200,2,1,1,2,3,3,"0.5224505032873228","0.0",0,"1.0","0.0",10238,"9000.0",0,2,0,6,"0.0"
123883,0,1,1,0,2,1,"0.4687585135474202","1.0",0,"0.0","0.0",92101,"14000.0",0,0,0,0,"1.0"
992984,0,1,0,0,0,0,"0.2869913071211769","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
525671,1,1,1,1,3,3,"0.6559616128626896","1.0",1,"1.0","1.0",32765,"7000.0",0,2,1,1,"0.0"
331467,1,1,1,0,0,0,"0.298678278073503","0.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
348410,1,1,1,1,3,2,"0.5310501101632631","1.0",1,"0.0","1.0",10238,"15000.0",0,2,0,0,"0.0"
493739,3,1,1,1,3,3,"0.499660137787076","1.0",0,"1.0","1.0",10238,"10000.0",0,2,0,6,"0.0"
297223,2,1,1,2,2,1,"","1.0",0,"0.0","1.0",10238,"10000.0",0,3,0,4,"0.0"
362279,1,1,0,1,2,0,"0.2114238848505276","1.0",0,"1.0","1.0",10238,"8000.0",0,0,0,0,"0.0"
731162,1,1,1,1,3,2,"0.2983062179129552","1.0",1,"0.0","1.0",10238,"11000.0",0,1,0,0,"0.0"
365704,1,1,1,1,3,1,"0.4429331939161389","1.0",0,"1.0","1.0",10238,"10000.0",0,1,0,3,"0.0"
406897,0,0,1,0,0,0,"0.2536832327772527","1.0",0,"0.0","0.0",10238,"14000.0",0,0,0,0,"1.0"
541163,0,1,1,0,2,1,"0.3089742693210341","1.0",0,"0.0","0.0",32765,"11000.0",0,0,0,0,"1.0"
69241,1,1,1,0,3,3,"0.6588498265607253","1.0",0,"1.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
984163,2,1,1,2,3,3,"0.8064959362542691","0.0",1,"1.0","1.0",21217,"14000.0",0,2,0,0,"1.0"
414015,1,1,1,1,3,3,"0.6131174592847092","1.0",0,"0.0","0.0",21217,"12000.0",1,1,0,0,"1.0"
440633,2,0,1,2,2,2,"0.5991275990330529","1.0",0,"1.0","1.0",10238,"11000.0",0,2,0,1,"0.0"
949958,0,0,1,0,0,0,"0.4516269504827541","0.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
593282,0,0,1,0,3,2,"","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"1.0"
310616,3,0,1,1,2,3,"0.4419299636477104","1.0",0,"1.0","1.0",10238,"10000.0",0,0,0,0,"0.0"
927587,2,1,1,1,3,2,"","1.0",1,"0.0","1.0",10238,"12000.0",0,2,0,2,"0.0"
917153,0,1,1,0,0,0,"0.2667602155246711","0.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
47113,3,0,1,3,3,3,"0.6073189894709127","0.0",0,"1.0","1.0",10238,"17000.0",0,2,0,2,"0.0"
614012,2,1,1,1,3,3,"0.5350458989224304","1.0",0,"1.0","1.0",10238,"8000.0",0,1,2,4,"0.0"
103722,2,0,1,2,2,2,"0.5750947360282379","1.0",0,"1.0","1.0",10238,"",0,0,0,2,"0.0"
192230,3,0,1,0,2,3,"","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
622701,2,0,1,0,0,1,"0.5183478114535179","0.0",1,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
893682,1,1,1,1,3,2,"0.6852652060543032","1.0",0,"0.0","1.0",10238,"17000.0",0,1,0,0,"0.0"
25547,0,0,1,0,0,0,"0.3412755827959321","0.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"1.0"
184319,0,1,1,0,3,2,"0.518727948796731","1.0",0,"0.0","1.0",92101,"14000.0",0,0,0,0,"1.0"
768080,1,1,1,1,3,2,"0.2036673764213594","1.0",1,"0.0","1.0",10238,"13000.0",0,0,0,2,"0.0"
520811,0,0,1,0,0,0,"0.5240612874798722","0.0",0,"0.0","0.0",32765,"15000.0",1,0,0,0,"1.0"
736894,0,0,1,0,0,0,"0.4859360660215372","0.0",0,"0.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
431213,1,0,0,1,2,3,"0.6819701244577162","1.0",1,"1.0","0.0",32765,"12000.0",0,0,0,1,"0.0"
856448,3,0,1,3,2,3,"0.5156149089821493","1.0",0,"1.0","1.0",10238,"",0,1,0,6,"0.0"
250947,1,0,1,1,2,2,"0.5467610803924773","1.0",1,"0.0","1.0",10238,"16000.0",0,0,0,1,"0.0"
264604,1,1,1,1,0,2,"0.6180001370819622","1.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"0.0"
142365,1,1,1,1,2,2,"0.3604013242738175","1.0",0,"1.0","1.0",10238,"7000.0",0,0,0,0,"0.0"
252151,2,1,0,0,2,3,"0.5509662705066687","1.0",0,"1.0","0.0",21217,"15000.0",0,0,0,0,"1.0"
118207,3,1,1,3,3,3,"","1.0",1,"1.0","1.0",10238,"12000.0",0,8,1,1,"0.0"
30051,2,1,1,2,3,3,"0.6302062062076871","1.0",1,"1.0","1.0",10238,"12000.0",0,3,0,3,"0.0"
572525,3,1,1,3,2,2,"0.6952820041732881","1.0",0,"0.0","1.0",10238,"12000.0",0,10,1,5,"0.0"
776955,1,0,1,1,2,2,"","0.0",0,"1.0","1.0",10238,"16000.0",0,0,0,0,"0.0"
797155,1,0,1,1,2,0,"0.3122205327867228","1.0",0,"0.0","0.0",10238,"15000.0",0,0,1,1,"0.0"
317561,3,1,1,3,3,3,"0.5624884776539817","1.0",0,"1.0","1.0",32765,"6000.0",0,17,2,2,"0.0"
929121,2,0,1,2,3,3,"0.5487401616880897","1.0",1,"0.0","1.0",10238,"12000.0",0,2,0,0,"0.0"
869489,2,0,1,1,3,3,"0.6646112638037833","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
957766,2,0,1,2,3,2,"0.5494002432161839","1.0",0,"1.0","1.0",10238,"8000.0",1,0,0,1,"0.0"
290927,3,0,1,3,3,3,"0.7085295012178382","1.0",0,"1.0","1.0",10238,"12000.0",0,1,0,4,"0.0"
930316,1,1,1,1,2,2,"0.4610850663254849","1.0",0,"0.0","0.0",32765,"12000.0",0,0,0,0,"0.0"
737825,2,1,1,1,3,3,"0.5511064646902994","0.0",0,"1.0","1.0",10238,"9000.0",0,1,0,3,"0.0"
558222,1,0,1,1,0,0,"0.4171531938610161","0.0",0,"1.0","0.0",10238,"11000.0",0,0,0,0,"1.0"
676411,3,0,1,3,2,3,"0.7048660209412088","1.0",0,"1.0","1.0",32765,"10000.0",0,3,0,1,"0.0"
414748,1,1,1,1,0,0,"0.3888042347468912","0.0",0,"1.0","0.0",10238,"13000.0",0,0,0,1,"1.0"
799058,0,0,1,0,2,1,"0.2552813983535689","0.0",0,"0.0","1.0",10238,"10000.0",0,0,0,0,"1.0"
478043,1,0,0,0,2,3,"0.6536655434140923","1.0",0,"1.0","0.0",32765,"11000.0",0,0,0,0,"1.0"
563923,0,0,1,0,2,0,"0.219474431539439","0.0",0,"1.0","0.0",10238,"15000.0",0,0,0,0,"0.0"
145590,3,1,1,3,3,3,"0.5769851119276853","1.0",1,"1.0","1.0",10238,"11000.0",0,2,0,3,"0.0"
989895,2,1,1,2,0,2,"0.4145561410384915","0.0",0,"1.0","1.0",10238,"11000.0",0,1,1,3,"0.0"
757274,3,1,0,3,3,3,"0.5463033993395577","1.0",0,"1.0","1.0",10238,"10000.0",0,3,1,2,"0.0"
822944,2,0,1,2,2,3,"0.5635429652490147","1.0",1,"1.0","1.0",32765,"6000.0",0,1,0,2,"0.0"
57811,3,0,1,3,0,1,"0.260393118704904","0.0",1,"1.0","1.0",10238,"12000.0",0,0,3,1,"0.0"
509652,3,1,1,3,3,3,"0.6135080387832703","1.0",1,"1.0","1.0",10238,"11000.0",0,5,1,2,"0.0"
342723,2,1,1,2,2,3,"0.5249484630181547","1.0",0,"0.0","0.0",10238,"20000.0",1,1,0,1,"0.0"
697174,1,1,1,1,3,2,"0.4288748549654213","1.0",0,"1.0","0.0",10238,"13000.0",0,0,0,0,"0.0"
89556,2,1,1,2,2,3,"0.7304737066855177","0.0",0,"1.0","1.0",10238,"9000.0",0,3,0,5,"0.0"
179958,1,1,1,1,3,3,"","1.0",0,"1.0","1.0",10238,"11000.0",0,1,0,0,"0.0"
792349,3,0,1,2,3,3,"","1.0",0,"1.0","1.0",32765,"7000.0",0,4,1,1,"0.0"
835584,1,0,1,1,2,0,"0.4297305787175271","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"0.0"
628311,1,1,1,1,2,0,"","1.0",0,"1.0","1.0",10238,"12000.0",0,2,0,0,"0.0"
980138,3,0,1,2,3,3,"0.6867094469004275","1.0",0,"1.0","1.0",32765,"7000.0",0,3,1,1,"0.0"
265151,3,0,0,3,0,2,"0.3573674053757103","1.0",1,"0.0","0.0",10238,"14000.0",0,2,0,1,"0.0"
981118,0,0,1,0,2,0,"0.3979969052622514","0.0",0,"0.0","1.0",92101,"10000.0",0,0,0,0,"1.0"
71802,2,1,1,0,3,3,"0.499261090274185","1.0",0,"1.0","1.0",10238,"9000.0",1,0,0,0,"0.0"
18985,2,1,1,2,2,1,"0.353037465751883","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,2,"0.0"
943745,2,0,1,1,0,1,"0.5112240535268353","0.0",0,"0.0","1.0",10238,"",1,0,0,0,"1.0"
192473,3,0,1,3,3,3,"0.6745265624555116","1.0",1,"1.0","1.0",32765,"10000.0",0,6,2,1,"0.0"
624420,3,0,1,0,3,3,"0.7212508700799819","1.0",1,"1.0","0.0",32765,"",0,0,0,0,"0.0"
630765,1,1,1,1,0,2,"0.5046098109552535","0.0",0,"0.0","1.0",10238,"8000.0",0,2,0,4,"0.0"
551055,3,1,1,0,3,3,"0.5540804042745787","1.0",1,"0.0","1.0",10238,"14000.0",0,0,0,0,"0.0"
802517,2,0,1,2,0,0,"0.4952437707500946","0.0",0,"0.0","1.0",10238,"16000.0",0,1,0,0,"0.0"
21811,1,1,1,0,0,0,"0.2536981452565217","0.0",0,"1.0","1.0",10238,"8000.0",0,0,0,0,"1.0"
112200,3,0,1,3,0,2,"0.378504877194302","1.0",0,"1.0","1.0",10238,"12000.0",0,4,2,2,"0.0"
345853,1,1,1,1,0,1,"0.4687183422871271","0.0",1,"1.0","0.0",10238,"",0,1,0,1,"0.0"
153846,1,1,0,1,3,3,"0.6281887021933753","0.0",0,"0.0","1.0",10238,"11000.0",0,1,0,0,"0.0"
945619,1,0,1,1,2,2,"0.6943885556325824","0.0",1,"1.0","1.0",10238,"10000.0",0,2,0,1,"0.0"
865814,2,1,1,0,2,3,"0.6287676720732993","1.0",1,"0.0","1.0",10238,"17000.0",0,0,0,0,"0.0"
460575,2,0,1,2,3,3,"0.6349882171781278","1.0",0,"0.0","1.0",10238,"12000.0",1,0,0,0,"0.0"
380265,1,0,1,0,2,1,"","1.0",0,"0.0","0.0",10238,"12000.0",0,0,0,0,"0.0"
381865,1,1,1,1,3,2,"0.6341069822933729","0.0",1,"0.0","0.0",32765,"15000.0",1,4,0,2,"1.0"
240493,1,1,1,1,0,1,"0.3833086645172717","0.0",0,"0.0","1.0",10238,"9000.0",0,1,0,3,"0.0"
778864,3,0,0,0,3,3,"0.3895896430375335","1.0",1,"0.0","1.0",10238,"",0,0,0,0,"0.0"
316532,0,1,1,0,2,0,"0.3211351863308945","0.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
757729,3,0,1,2,3,3,"0.7293609365968912","1.0",1,"1.0","1.0",32765,"7000.0",0,2,0,1,"0.0"
123802,2,1,0,0,2,2,"0.6488951900742446","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
286,0,1,0,0,3,0,"0.2762350064240472","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
34790,0,0,1,0,0,0,"0.1882399427662648","1.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
578035,2,0,1,2,2,3,"0.6211206784777938","1.0",0,"1.0","1.0",10238,"10000.0",0,1,1,2,"0.0"
431488,1,0,0,1,3,3,"0.4455147420403712","1.0",0,"1.0","1.0",10238,"13000.0",0,1,0,1,"0.0"
791566,0,1,1,0,0,0,"","0.0",0,"0.0","0.0",32765,"13000.0",0,0,0,0,"1.0"
952819,2,1,1,1,0,2,"0.4035794336161504","1.0",1,"1.0","1.0",10238,"",0,3,0,1,"0.0"
993421,1,1,0,1,2,1,"0.2681872451082304","1.0",0,"0.0","1.0",10238,"9000.0",0,1,1,4,"0.0"
86139,2,1,1,0,2,3,"0.5082979278654464","1.0",0,"1.0","1.0",92101,"11000.0",0,0,0,0,"1.0"
224037,3,0,1,2,3,3,"0.6569945322053279","1.0",1,"0.0","1.0",32765,"10000.0",0,5,2,1,"0.0"
752334,0,1,0,0,3,1,"0.4642450581939386","0.0",0,"1.0","0.0",10238,"14000.0",0,0,0,0,"1.0"
728501,3,1,1,2,0,3,"0.6396124963599015","1.0",0,"0.0","1.0",32765,"13000.0",0,3,1,3,"0.0"
965368,3,0,0,1,0,3,"0.7109210375414182","1.0",1,"1.0","1.0",10238,"11000.0",0,0,0,3,"0.0"
845873,3,0,1,2,2,3,"0.7033636214554146","1.0",1,"0.0","1.0",10238,"10000.0",0,1,0,0,"0.0"
634428,0,0,1,0,2,0,"0.25244026019421","0.0",1,"1.0","0.0",10238,"14000.0",0,0,0,0,"1.0"
796413,0,1,1,0,0,0,"","1.0",1,"0.0","1.0",92101,"10000.0",0,0,0,0,"1.0"
224498,0,0,1,0,0,0,"0.4580679123278471","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"1.0"
970143,3,1,1,0,3,3,"0.6603034733296376","1.0",1,"1.0","1.0",10238,"",0,0,0,0,"0.0"
813305,1,1,1,1,2,2,"0.5449762448529542","0.0",0,"1.0","0.0",10238,"12000.0",0,0,0,1,"1.0"
311442,0,1,1,0,3,3,"0.5625408006602023","0.0",1,"1.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
959979,3,0,1,0,2,3,"0.4323797470165003","1.0",1,"0.0","0.0",10238,"",0,0,0,0,"1.0"
631430,1,0,1,1,0,2,"0.4650176410950612","1.0",1,"0.0","0.0",32765,"",0,1,0,0,"0.0"
823223,0,1,0,0,3,2,"0.6655507979109212","0.0",0,"1.0","0.0",32765,"6000.0",0,0,0,0,"1.0"
595493,2,0,1,0,3,3,"0.5910270591496051","1.0",1,"1.0","1.0",10238,"9000.0",0,0,0,0,"0.0"
47896,0,0,1,0,2,1,"0.5416544222018453","1.0",0,"0.0","1.0",10238,"15000.0",0,0,0,0,"1.0"
133368,1,1,1,1,3,2,"","1.0",1,"1.0","1.0",10238,"12000.0",0,1,0,1,"0.0"
384342,3,0,1,2,3,3,"0.512923620015934","1.0",0,"1.0","1.0",32765,"6000.0",0,6,0,0,"0.0"
878076,0,0,0,0,0,0,"0.2988157227487647","0.0",0,"1.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
343971,3,1,1,3,3,3,"0.6254673939107617","1.0",1,"1.0","1.0",92101,"9000.0",0,4,0,2,"0.0"
971841,2,0,1,2,3,3,"0.5602501519114655","1.0",1,"1.0","1.0",10238,"15000.0",0,1,0,1,"0.0"
305028,3,0,0,1,3,3,"0.5822057363830183","1.0",1,"1.0","1.0",10238,"13000.0",0,0,0,3,"0.0"
775336,0,1,1,0,0,0,"0.3155345576766409","0.0",0,"0.0","0.0",10238,"12000.0",0,0,0,0,"1.0"
147805,1,1,1,0,2,0,"0.2672718699014508","0.0",0,"0.0","1.0",10238,"8000.0",0,0,0,0,"1.0"
912569,3,0,1,3,2,3,"0.5098028385370175","1.0",0,"1.0","1.0",32765,"11000.0",0,2,0,1,"0.0"
627852,3,1,1,1,2,3,"0.5836716698036587","1.0",1,"1.0","1.0",10238,"13000.0",0,2,0,2,"0.0"
892650,3,1,0,1,2,1,"0.2222805271146608","0.0",1,"0.0","1.0",10238,"16000.0",0,1,0,0,"0.0"
381711,1,0,1,0,3,3,"0.5185065699921058","1.0",1,"0.0","0.0",32765,"12000.0",0,0,0,0,"0.0"
854406,2,1,1,2,3,3,"0.708576850672757","1.0",1,"0.0","1.0",10238,"12000.0",0,3,0,6,"0.0"
92951,0,1,1,0,0,0,"","0.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"1.0"
219625,3,1,1,2,3,3,"0.4807566449040954","1.0",0,"1.0","1.0",10238,"10000.0",0,4,0,3,"0.0"
321057,2,1,1,2,3,3,"0.5720389751390466","1.0",0,"1.0","1.0",32765,"7000.0",0,13,0,1,"0.0"
27809,1,1,1,1,3,3,"0.7011064219380432","1.0",0,"0.0","0.0",10238,"16000.0",0,0,0,2,"1.0"
937771,1,1,1,1,2,3,"0.5411583382830242","1.0",1,"0.0","1.0",10238,"10000.0",0,1,0,2,"0.0"
242782,3,1,1,0,2,3,"0.6862062120756587","1.0",1,"1.0","1.0",10238,"7000.0",0,0,0,0,"0.0"
547164,2,0,1,2,2,3,"0.4945546402758661","1.0",1,"0.0","0.0",32765,"13000.0",0,2,1,0,"0.0"
695059,2,1,1,1,3,3,"0.3835885249830328","1.0",0,"0.0","1.0",32765,"6000.0",0,7,1,1,"0.0"
832759,0,0,1,0,2,0,"0.3169037155529278","0.0",0,"0.0","1.0",10238,"15000.0",0,0,0,0,"1.0"
71485,0,0,1,0,0,0,"0.4461151066196652","0.0",0,"1.0","0.0",10238,"9000.0",0,0,0,0,"0.0"
124660,0,0,0,0,0,1,"0.4255194543062147","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
207087,3,0,1,1,3,3,"0.6375637817816244","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"0.0"
315430,2,0,1,0,0,1,"0.4705707177894082","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
40864,2,1,1,0,3,3,"0.5356041396005512","1.0",0,"1.0","0.0",32765,"8000.0",0,0,0,0,"1.0"
